id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
627527,"Double room, en-suite, free parking.",3110470,Alan,,Broughton North and Powderhall,55.96599,-3.19489,Private room,55,1,242,2019-06-23,2.89,1,86
633029,Stylish Central 2 Bedroom Apartment,3149701,Eleanor,,Stockbridge,55.9598,-3.20974,Entire home/apt,80,2,107,2019-05-27,1.28,3,159
633590,LUXURY City Centre large DBL Room,2531629,Karyn,,Deans Village,55.94925,-3.21192,Private room,65,2,55,2019-04-29,0.66,2,28
639079,Smart Apartment by Edinburgh Castle,3149701,Eleanor,,"Old Town, Princes Street and Leith Street",55.94839,-3.19956,Entire home/apt,75,2,177,2019-06-23,2.13,3,134
639942,Bright Contemporary Apartment,3195122,Tamsin,,Hillside and Calton Hill,55.95717,-3.1714,Entire home/apt,90,2,101,2019-06-08,1.25,1,200
640071,"B&B Boutique ""Rooms"" in Townhouse",3195836,Eric,,South Leith,55.96914,-3.16327,Private room,54,2,189,2019-04-08,2.26,3,13
640398,Spacious Twin Room in v. good area.,3196941,Shanna,,"Blackford, West Mains and Mayfield Road",55.92837,-3.17104,Private room,46,2,91,2019-05-27,1.09,4,301
641377,Twin Room in Comfy Family Home,477325,Juliet,,Siverknowes and Davidson's Mains,55.9672,-3.27732,Private room,60,1,28,2019-06-09,0.34,3,341
641458,Ocean's Family Apartment,2989965,OceanApartments,,Western Harbour and Leith Docks,55.98674,-3.1887,Entire home/apt,200,2,9,2019-06-20,0.24,5,350
641460,2 Bedroom Apartment (5 persons) with FREE Parking,2989965,OceanApartments,,Western Harbour and Leith Docks,55.98731,-3.188,Entire home/apt,300,2,64,2019-06-08,0.90,5,345
641461,2 Bedroom Apartment (4 persons) with FREE parking,2989965,OceanApartments,,Western Harbour and Leith Docks,55.98568,-3.18892,Entire home/apt,250,2,96,2019-06-16,2.44,5,335
642048,A charming Edinburgh colony home,3208179,Mary,,Stockbridge,55.96132,-3.20659,Private room,38,1,51,2018-08-23,0.61,2,298
642252,A small room in a friendly house,3208179,Mary,,Stockbridge,55.96204,-3.20688,Private room,35,1,153,2019-05-29,1.86,2,312
642378,Stunning 2 Bedroom Apartment by the Meadows,3210523,Riccardo,,Marchmont East and Sciennes,55.93877,-3.18682,Entire home/apt,79,2,16,2016-08-29,0.22,2,19
643693,Central Garden Flat + Car Parking,3149701,Eleanor,,"Canongate, Southside and Dumbiedykes",55.94334,-3.17724,Entire home/apt,75,2,80,2019-05-07,0.96,3,0
645247,Luxury mews in central Edinburgh,3231039,Colin,,Deans Village,55.94918,-3.21174,Entire home/apt,70,2,600,2019-06-19,7.42,1,269
645365,Modern Central Holiday Apartment,3231778,John,,Pilrig,55.96589,-3.18125,Entire home/apt,75,3,81,2019-06-10,1.20,3,47
647855,Newington area Apartment for large group,3092851,Lynne,,Prestonfield,55.9357,-3.16758,Entire home/apt,146,2,6,2019-06-10,0.25,14,365
651278,"Central 2 bed 2 bath with wifi, lift & parking",3271884,Jacquie,,Meadowbank and Abbeyhill North,55.9557,-3.1619,Entire home/apt,65,2,155,2019-06-22,1.89,1,0
659483,2 Bedroom Apt Cockburn St OLD TOWN,3327011,Kaddeer,,"Old Town, Princes Street and Leith Street",55.95107,-3.18953,Entire home/apt,70,2,81,2019-06-06,0.99,7,268
662778,Beautiful Castle View Apartment in Grassmarket,1708860,Amanda,,"Old Town, Princes Street and Leith Street",55.94723,-3.19891,Entire home/apt,1000,1,251,2019-06-12,3.05,7,143
662990,The Broughton Road Residence,646220,Reserve,,Broughton North and Powderhall,55.96229,-3.19558,Entire home/apt,103,3,5,2018-01-28,0.07,90,350
663405,The Ardmillan Residence No. 1,646220,Reserve,,Polwarth,55.93712,-3.22549,Entire home/apt,221,2,5,2019-03-31,0.06,90,269
663409,The Ardmillan Residence No. 2,646220,Reserve,,Gorgie East,55.93799,-3.22721,Entire home/apt,230,2,10,2019-06-01,0.29,90,0
668407,Charming apartment near the centre with Netflix!,3383535,Mario,,Meadowbank and Abbeyhill North,55.95849,-3.16004,Entire home/apt,43,1,210,2019-06-22,2.55,5,114
675104,"Double Room, Central Edinburgh B&B",3429247,Alison,,Marchmont East and Sciennes,55.93803,-3.19008,Private room,60,2,20,2018-08-22,0.26,2,304
681634,"B&B Boutique ""Twin"" in Townhouse",3195836,Eric,,South Leith,55.97013,-3.16353,Private room,54,2,109,2019-06-17,1.33,3,12
682325,"B&B Boutique ""King"" in Townhouse",3195836,Eric,,Leith (Hermitage and Prospect Bank),55.96872,-3.16178,Private room,54,2,145,2019-06-10,1.80,3,12
685743,"Elegant, cosy,  Edinburgh",3497897,Felicity,,Marchmont West,55.93766,-3.19637,Private room,50,2,36,2019-05-04,0.45,1,360
692353,Central Georgian Flat- 3 Rooms+Wifi,3540219,Elizabeth,,Deans Village,55.95056,-3.21168,Entire home/apt,130,2,127,2018-08-19,1.56,1,17
693466,"Super Central, Spacious Bedroom",2816636,Chelsea,,"Canongate, Southside and Dumbiedykes",55.94426,-3.17955,Private room,49,2,396,2018-08-28,4.83,1,0
702800,Courtyard setting near Airport-1,3608201,Vicky,,"Ratho, Ingliston and Gogar",55.91545,-3.34839,Entire home/apt,60,1,266,2019-06-17,3.58,2,119
705751,"Very central Edinburgh apartment, private parking.",3625886,Pat,,Dalry and Fountainbridge,55.94386,-3.21569,Entire home/apt,80,2,168,2019-06-14,2.29,1,308
706832,"Central, elegant, bright loft with stunning views.",3632860,Sam,,Hillside and Calton Hill,55.95852,-3.17709,Entire home/apt,220,2,140,2019-06-18,1.93,1,293
707097,Centre Royal Mile Apartment All separate beds,3092851,Lynne,,"Old Town, Princes Street and Leith Street",55.94881,-3.18275,Entire home/apt,128,2,57,2019-06-02,0.72,14,314
713446,The Britannia Residence,646220,Reserve,,Western Harbour and Leith Docks,55.97993,-3.18019,Entire home/apt,161,3,5,2018-05-28,0.08,90,32
715666,Twin/single room in relaxed house,2815768,Rebecca,,Shandon,55.93309,-3.22897,Private room,27,2,427,2019-06-23,5.22,1,20
728199,"Central, spacious and comfy flat.",3776412,Tom,,Polwarth,55.93735,-3.22411,Private room,50,1,231,2019-06-25,2.84,1,256
732008,Apt18-Spacious 4 bed flat with pool,3810279,Frederika And Agnes,,Dalry and Fountainbridge,55.94267,-3.21973,Entire home/apt,160,3,159,2019-06-16,2.09,6,257
732018,Apt1- Welcoming city home with pool,3810279,Frederika And Agnes,,Dalry and Fountainbridge,55.94135,-3.21827,Entire home/apt,160,3,91,2019-06-23,1.28,6,243
735521,Victorian Home B&B Exel Loc Quality Value Comfort,3836601,Philippa,,North Leith and Newhaven,55.98049,-3.19307,Private room,45,2,8,2014-08-10,0.11,1,0
738118,LARGE FAMILY EN-SUITE SEA VIEW ROOM,3856555,Lorraine,,Joppa,55.94761,-3.09384,Private room,90,1,9,2019-04-21,0.12,3,180
742986,"Stylish Edinburgh flat, 0.7miles from the Castle.",3891091,Kelly,,Tollcross,55.94409,-3.20177,Entire home/apt,129,3,162,2019-06-22,2.01,1,237
744710,Delightful Holiday Apartment 2 bed,3737047,Gareth,,Deans Village,55.95091,-3.20407,Entire home/apt,160,2,163,2019-05-15,2.06,1,180
748646,Great 3db Georgian apt in city cent,3930311,Adrian,,New Town East and Gayfield,55.95806,-3.19092,Entire home/apt,149,2,26,2019-06-13,0.44,1,15
749042,Bright single room near Holyrood Park free parking,3935818,Rebeca,,Northfield and Piershill,55.95535,-3.14812,Private room,26,1,55,2019-06-09,0.74,1,12
751798,Edinburgh - Crows Nest with stove.,3953260,Simon,,"Old Town, Princes Street and Leith Street",55.94815,-3.18759,Entire home/apt,88,2,209,2019-06-17,2.59,1,16
751841,Family cottage in quiet city area,3953200,Ellie,,Leith (Hermitage and Prospect Bank),55.96726,-3.16123,Entire home/apt,45,7,37,2015-05-14,0.48,3,0
751842,Wee Green Cottage in the City,3953200,Ellie,,Leith (Hermitage and Prospect Bank),55.96768,-3.16113,Entire home/apt,50,14,4,2014-08-03,0.05,3,145
753623,4 bedrooms house private parking,3092851,Lynne,,The Inch,55.91752,-3.16284,Entire home/apt,60,2,5,2019-05-27,0.10,14,338
754100,Edinburgh City Centre/ Royal Mile. Free parking.,3967512,Keith,,"Old Town, Princes Street and Leith Street",55.9523,-3.18228,Entire home/apt,150,3,165,2019-06-10,2.24,3,277
759010,Fantastic & Central City Centre Flat - Sleeps 8,4000247,Reza,,"Old Town, Princes Street and Leith Street",55.956,-3.19216,Entire home/apt,150,2,69,2019-06-09,0.88,1,129
764513,Large bedroom in Colony Flat,565761,Noël,,Meadowbank and Abbeyhill North,55.95852,-3.16874,Private room,50,1,65,2019-06-23,0.81,4,6
767532,"Jeffrey St (Flat 14), Royal Mile, Old Town",4048288,Martin,,"Old Town, Princes Street and Leith Street",55.95052,-3.1834,Entire home/apt,102,3,67,2019-06-14,0.87,28,1
768834,EN-SUITE TWIN ROOM IN EDINBURGH,3856555,Lorraine,,Joppa,55.94755,-3.09158,Private room,60,1,7,2019-01-03,0.09,3,174
768875,FAMILY ROOM IN EDINBURGH B&B,3856555,Lorraine,,Joppa,55.94781,-3.09436,Private room,60,1,13,2019-01-01,0.17,3,177
769648,"Rosslyn: Spacious, quiet, central",4048288,Martin,,Broughton South,55.96604,-3.18427,Entire home/apt,102,3,36,2019-05-30,0.47,28,301
772843,City Centre Room next to the Castle,309349,Mettje,,Tollcross,55.94695,-3.20304,Private room,60,3,85,2019-05-27,1.10,1,329
773926,The Corstorphine Residence No. 1,646220,Reserve,,Balgreen and Roseburn,55.9398,-3.26717,Entire home/apt,161,2,5,2019-04-30,0.11,90,325
774042,Sunny Room Overlooking The Meadows,1645877,Karen,,Bruntsfield,55.94169,-3.20383,Private room,50,1,39,2019-06-10,0.53,3,308
790170,Waterfront Apartment Amazing Views,4155880,Don,,Western Harbour and Leith Docks,55.98614,-3.18958,Entire home/apt,160,3,57,2019-06-10,0.79,1,303
793577,Edinburgh Memories,3899873,Stephen,,New Town East and Gayfield,55.95812,-3.19057,Private room,47,3,241,2019-05-17,3.06,2,82
794859,"Stockbridge  flat, central Edinburgh",4187875,Janette,,Stockbridge,55.95784,-3.21013,Entire home/apt,70,2,1,2019-06-09,1,1,121
804238,"Cosy, versatile flat, Holyrood Park",4232454,Duncan,,"Canongate, Southside and Dumbiedykes",55.95277,-3.16024,Entire home/apt,100,3,177,2018-08-25,2.24,1,175
804641,"Henderson Street Apartment, The Shore",3210523,Riccardo,,Great Junction Street,55.97515,-3.17199,Entire home/apt,199,3,6,2019-03-07,0.17,2,11
821573,Royal Mile- lovely 1600's Close,372744,Richard,,"Canongate, Southside and Dumbiedykes",55.9523,-3.17496,Entire home/apt,75,1,1,2013-09-03,0.01,2,304
822829,Fabulous City Center Apartment Edin,1521996,Armando,,"Old Town, Princes Street and Leith Street",55.95589,-3.19133,Entire home/apt,245,1,127,2019-06-10,1.66,4,229
823772,Penthouse Flat overlooking Holyrood Park,4323679,Maggie,,Abbeyhill,55.95531,-3.16536,Private room,92,1,9,2019-06-08,0.13,1,362
834777,Luxurious 2 bed/2 bath New Town apartment,2765595,Morris,,New Town West,55.95406,-3.20445,Entire home/apt,217,3,20,2019-05-19,0.31,3,240
835396,Warrender Apartment Edinburgh,4368884,Peter,,Marchmont West,55.93556,-3.19835,Entire home/apt,140,2,150,2019-06-21,1.96,2,257
835921,Entire Flat  for Edinburgh Fringe ,4339805,William,,Marchmont West,55.93865,-3.1969,Entire home/apt,236,26,3,2018-08-27,0.09,3,4
838551,"Twin Room, Central Edinburgh B&B",3429247,Alison,,Marchmont East and Sciennes,55.93943,-3.18987,Private room,60,2,57,2019-06-10,0.96,2,309
839192,Lovely Double/Twin in v. good area.,3196941,Shanna,,"Blackford, West Mains and Mayfield Road",55.92839,-3.17112,Private room,40,2,18,2018-04-03,0.25,4,174
847909,Edinburgh Modern Beach Retreat,4426248,Gloria,,Portobello,55.95716,-3.12191,Entire home/apt,45,4,79,2018-09-21,1.06,1,114
850755,The Hart Street Residence No. 1,646220,Reserve,,"Old Town, Princes Street and Leith Street",55.9577,-3.18882,Entire home/apt,145,2,9,2019-03-10,0.13,90,295
853803,New Town central flat for full Fringe only,4458217,Anne,,Hillside and Calton Hill,55.95842,-3.1825,Entire home/apt,165,3,18,2018-07-28,0.23,2,44
856588,Charming and spacious one bedroom.,4479037,Izabela,,Canonmills and New Town North,55.96071,-3.1978,Entire home/apt,70,2,59,2019-06-20,0.75,1,78
860170,Classical Apartment on the Royal Mile,1366276,Calim,,"Old Town, Princes Street and Leith Street",55.94847,-3.19315,Entire home/apt,122,2,612,2019-06-21,8.02,3,202
862797,Large Bedsitting Room with a View,4523247,Diana,,Willowbrae and Duddingston Village,55.94903,-3.14338,Private room,28,2,58,2019-06-09,0.76,1,125
864416,Large Room behind Holyrood Palace,2220775,Eva,,Abbeyhill,55.95413,-3.16854,Private room,30,2,346,2018-11-29,4.45,6,8
867520,Superb Double Room with en suite,4562229,Sylvia,,"Craigleith, Orchard Brae and Crewe Toll",55.95557,-3.23205,Private room,60,1,19,2019-06-23,0.28,1,281
868144,City centre grandeur,3540665,Abbey,,Canonmills and New Town North,55.95838,-3.19766,Entire home/apt,195,2,77,2019-06-12,1.04,2,302
877223,Stunning Castle View Flat,4634302,Malcolm,,Tollcross,55.94575,-3.19854,Entire home/apt,104,3,274,2019-06-24,3.54,2,226
883026,Smart 3 bedroomed flat with parking,2280137,Gill,,New Town East and Gayfield,55.95914,-3.18649,Entire home/apt,125,4,215,2019-06-10,2.86,14,281
886208,Super sunny flat near the sea,3300633,Sarah,,Portobello,55.95137,-3.11563,Entire home/apt,100,4,11,2018-08-06,0.23,2,215
893085,The David Hume Residence,646220,Reserve,,"Old Town, Princes Street and Leith Street",55.94973,-3.19457,Entire home/apt,190,2,1,2018-07-27,0.09,90,275
897444,Central Georgian house in Edinburgh,4788004,Carmen,,Hillside and Calton Hill,55.95653,-3.171,Entire home/apt,220,2,69,2019-04-18,1.00,1,136
897845,Wonderful central basement apartment.,4790248,Lucy,,New Town West,55.95488,-3.20363,Entire home/apt,175,2,124,2019-06-15,1.63,2,164
899294,Fantastic 3 bedroom apartment ,4800991,Arlene,,"Inverleith, Goldenacre and Warriston",55.9684,-3.20522,Entire home/apt,110,3,136,2019-06-11,2.17,1,236
904137,VERY central 1 bed apt for 4 - parking and PS2!,1942840,Yvonne,,Leith (Albert Street),55.96163,-3.1771,Entire home/apt,40,2,356,2019-06-08,4.65,3,199
904992,The Lochend Park View Residence No. 1,646220,Reserve,,Meadowbank and Abbeyhill North,55.95861,-3.16207,Entire home/apt,136,2,1,2017-10-15,0.05,90,324
907058,Stylish Central Apartment near Royal Mile,752943,Alan,,"Old Town, Princes Street and Leith Street",55.94806,-3.18597,Entire home/apt,78,2,85,2019-06-18,1.18,1,74
925636,A jewel in a Leith warehouse...,2569933,Janet,,Great Junction Street,55.97214,-3.17142,Private room,50,2,64,2018-09-23,0.89,1,0
926679,Sunny peaceful flat in New Town,2280137,Gill,,Canonmills and New Town North,55.95967,-3.19505,Entire home/apt,100,3,172,2019-06-10,2.30,14,236
929522,"Double bedroom, Modern flat",5003891,Bill,,The Shore and Constitution Street,55.97615,-3.16839,Private room,32,2,16,2018-08-25,0.34,1,365
931452,Quiet charming cosy with parking,3977221,"Sheena,  Alastair",,Liberton West and Braid Hills,55.91866,-3.1695,Entire home/apt,85,3,64,2019-06-11,0.90,1,310
931908,Unique Beautiful Bijou Annexe Flat,5021059,Kim,,Great Junction Street,55.97247,-3.17413,Entire home/apt,45,2,110,2019-06-10,1.44,2,321
954594,2 bed flat in heart of Festival,2280137,Gill,,"Old Town, Princes Street and Leith Street",55.9477,-3.18874,Entire home/apt,84,3,196,2019-05-26,2.71,14,306
955005,Free parking near Royal Mile,2280137,Gill,,Abbeyhill,55.95561,-3.16901,Entire home/apt,95,3,176,2019-06-09,2.37,14,290
958069,Single Room Central Edinburgh,2567250,Xanthe,,Meadows and Southside,55.94177,-3.17983,Private room,55,2,102,2019-06-10,1.34,2,160
959221,"Great Flat, Location and 5* Service",5206072,Alan & Catherine,,Meadows and Southside,55.93895,-3.18117,Entire home/apt,69,3,258,2019-06-17,3.40,1,305
970087,COCKBURN STREET APARTMENT EDINBURGH,2609833,Allan,,"Old Town, Princes Street and Leith Street",55.95008,-3.18853,Entire home/apt,79,2,127,2019-06-19,1.71,2,229
970323,Sandaig Guest House,5301341,Karen,,Leith (Hermitage and Prospect Bank),55.96884,-3.1619,Private room,130,2,1,2019-01-27,0.20,1,0
972639,Edinburgh Waterfront Apartment,5221777,Grant,,Granton West and Salvesen,55.97848,-3.25024,Entire home/apt,120,3,41,2019-03-19,0.57,2,289
979098,Well Located 2 Bed Apartment,5358963,John Paul,,Hillside and Calton Hill,55.95953,-3.17075,Entire home/apt,120,3,72,2019-05-20,1.00,1,297
983259,Browns Close Apartment,5388548,David,,"Canongate, Southside and Dumbiedykes",55.95195,-3.17761,Entire home/apt,95,4,20,2019-06-10,0.72,1,98
984764,"The Royal Mile Apartment, Edinburgh",793141,Marion,,"Old Town, Princes Street and Leith Street",55.95135,-3.18332,Entire home/apt,145,2,216,2019-05-21,2.89,2,207
987075,"New Town, central & peaceful Cumberland Street",3347799,Katie,,Canonmills and New Town North,55.95841,-3.20006,Entire home/apt,220,3,53,2019-06-09,0.70,29,316
994272,Luxury Flat Overlooking Royal Park,2280137,Gill,,Abbeyhill,55.95446,-3.16369,Entire home/apt,130,4,37,2019-06-07,0.50,14,148
996902,Lovely double bedroom near the sea,3300633,Sarah,,Portobello,55.95128,-3.11473,Private room,35,1,22,2019-06-21,0.37,2,247
997879,"Attractive, spacious&central flat!!",4861694,Katy,,Meadows and Southside,55.93962,-3.18037,Private room,56,1,1,2013-07-02,0.01,1,365
998663,The cosy room called Canal View,5645963,Neil And Mitzie,,Shandon,55.93174,-3.22408,Private room,39,2,50,2019-06-16,0.75,4,258
1003820,Sunny and Private room in Edinburgh,3271394,Israel,,Trinity,55.97216,-3.21378,Private room,25,5,53,2019-06-16,0.89,1,129
1005982,1 bed modern flat with parking,2280137,Gill,,Great Junction Street,55.97434,-3.17459,Entire home/apt,68,4,60,2019-06-10,0.81,14,328
1010577,Tiny Flat-FastWiFi-FREE parking-2single real bed,5558893,Juliaana,,Great Junction Street,55.97178,-3.18042,Entire home/apt,66,28,12,2015-08-20,0.16,1,0
1021112,Great Little Flat Central Location,5619899,Charlotte,,Pilrig,55.96425,-3.1802,Entire home/apt,63,3,183,2019-06-18,2.41,1,148
1034322,Friendly and stylish Edinburgh Home,5692146,Marianne,,Morningside and Craighouse,55.91894,-3.22103,Private room,35,2,388,2019-06-11,5.14,1,260
1036668,Bright and Sunny top floor flat ,5625114,Kevin,,Polwarth,55.93913,-3.22476,Entire home/apt,155,3,32,2018-08-27,0.45,1,0
1037544,Penthouse room on the seafront in Edinburgh,5711578,Dan And Alex,,Granton and Royston Mains,55.98595,-3.22896,Private room,40,2,234,2019-06-14,3.15,2,286
1042581,Lovely central flat with woodburner and garden,5739963,Rachel,,Hillside and Calton Hill,55.95922,-3.17245,Entire home/apt,49,2,38,2017-09-24,0.52,1,142
1052246,Classic Victorian Town Apartment - Sleeps 4,5793884,Simon,,Trinity East and The Dudleys,55.97462,-3.18611,Entire home/apt,50,2,22,2019-05-08,0.31,2,0
1054693,Victorian house for 6+ in Leith ,5796755,Stephen,,Leith (Hermitage and Prospect Bank),55.96936,-3.16064,Entire home/apt,120,2,12,2018-08-28,0.18,1,264
1062976,Charming & central double bedroom,5850931,Amanda,,Stockbridge,55.96082,-3.20833,Private room,49,1,20,2019-01-06,0.28,2,331
1063926,High St Flat - Amazing Views!,5856601,Jo,,"Old Town, Princes Street and Leith Street",55.95203,-3.19022,Entire home/apt,100,1,144,2019-06-06,2.42,3,290
1064939,Central yet quiet with parking,3540665,Abbey,,"Canongate, Southside and Dumbiedykes",55.95164,-3.17568,Entire home/apt,125,2,205,2019-06-24,2.87,2,286
1075867,"City centre style, peace and views",5919312,Fran,,New Town West,55.95565,-3.20826,Private room,60,3,48,2019-01-02,0.64,1,0
1076718,Room in luxury city centre apartment,278199,Angus,,Comely Bank,55.95511,-3.21423,Private room,100,5,3,2013-07-09,0.04,1,329
1081177,Dbl room in Historic Georgian Home,5946677,Felicitas,,New Town West,55.95674,-3.20047,Private room,150,1,10,2018-08-23,0.14,2,301
1086477,Portobello Edinburgh Seaside Flat,5971888,Anita,,Portobello,55.95411,-3.11396,Entire home/apt,60,2,28,2017-04-03,0.37,1,0
1089242,HolidayApartment lift two bathrooms,3092851,Lynne,,Craigmillar,55.93309,-3.14368,Entire home/apt,178,1,1,2014-07-06,0.02,14,364
1094121,3 bed flat in heart of city,2280137,Gill,,"Old Town, Princes Street and Leith Street",55.94755,-3.18939,Entire home/apt,143,3,49,2018-08-27,0.67,14,25
